-0.21,-0.05,1.45
-0.05,-0.18,1.46
-0.24,-0.02,1.44
-0.18,-0.01,1.46
-0.07,-0.22,1.45
-0.18,-0.01,1.46
-0.05,-0.18,1.46
-0.05,-0.18,1.46
-0.05,-0.18,1.46
-0.18,-0.01,1.46
-0.12,-0.08,1.47
-0.05,-0.18,1.46
-0.09,-0.12,1.47
-0.05,-0.18,1.46
-0.05,-0.18,1.46
-0.15,-0.07,1.46
-0.05,-0.18,1.46
-0.24,-0.02,1.44
-0.12,-0.08,1.47
-0.18,-0.01,1.46
-0.24,-0.02,1.44
-0.12,-0.11,1.46
-0.07,-0.17,1.46
-0.07,-0.17,1.46
-0.10,-0.18,1.46
-0.12,-0.11,1.46
-0.12,-0.11,1.46
-0.24,-0.02,1.44
-0.10,-0.18,1.46
-0.12,-0.11,1.46
-0.21,-0.05,1.45
-0.18,-0.01,1.46
-0.24,-0.02,1.44
-0.18,-0.01,1.46
-0.10,-0.18,1.46
-0.05,-0.18,1.46
-0.24,-0.02,1.44
-0.05,-0.18,1.46
-0.24,-0.02,1.44
-0.18,-0.01,1.46
-0.15,-0.07,1.46
-0.18,-0.01,1.46
-0.21,-0.05,1.45
-0.15,-0.07,1.46
-0.07,-0.17,1.46
-0.12,-0.11,1.46
-0.15,-0.07,1.46
-0.24,-0.02,1.44
-0.21,-0.05,1.45
-0.12,-0.11,1.46
-0.16,-0.05,1.46
-0.12,-0.11,1.46
-0.07,-0.17,1.46
-0.12,-0.11,1.46
-0.15,-0.07,1.46
-0.10,-0.18,1.46
-0.21,-0.05,1.45
-0.12,-0.11,1.46
-0.12,-0.11,1.46
-0.10,-0.18,1.46
-0.12,-0.11,1.46
-0.21,-0.05,1.45
-0.12,-0.11,1.46
-0.18,-0.01,1.46
-0.21,-0.05,1.45
-0.15,-0.07,1.46
-0.10,-0.18,1.46
-0.05,-0.18,1.46
-0.12,-0.08,1.47
-0.12,-0.08,1.47
-0.12,-0.08,1.47
-0.18,-0.01,1.46
-0.18,-0.01,1.46
-0.18,-0.01,1.46
-0.07,-0.22,1.45
-0.15,-0.07,1.46
-0.24,-0.02,1.44
-0.05,-0.18,1.46
-0.05,-0.18,1.46
-0.18,-0.01,1.46
-0.18,-0.01,1.46
-0.18,-0.01,1.46
-0.05,-0.18,1.46
-0.15,-0.07,1.46
-0.18,-0.01,1.46
-0.05,-0.18,1.46
-0.12,-0.08,1.47
-0.18,-0.01,1.46
-0.05,-0.18,1.46
-0.12,-0.08,1.47
